Absolute path,Relative path,Class name
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0516.jpg,dataset\rose\0516.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0517.jpg,dataset\rose\0517.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0518.jpg,dataset\rose\0518.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0519.jpg,dataset\rose\0519.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0520.jpg,dataset\rose\0520.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0521.jpg,dataset\rose\0521.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0522.jpg,dataset\rose\0522.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0523.jpg,dataset\rose\0523.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0524.jpg,dataset\rose\0524.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0525.jpg,dataset\rose\0525.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0526.jpg,dataset\rose\0526.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0527.jpg,dataset\rose\0527.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0528.jpg,dataset\rose\0528.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0529.jpg,dataset\rose\0529.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0530.jpg,dataset\rose\0530.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0531.jpg,dataset\rose\0531.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0532.jpg,dataset\rose\0532.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0533.jpg,dataset\rose\0533.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0534.jpg,dataset\rose\0534.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0535.jpg,dataset\rose\0535.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0536.jpg,dataset\rose\0536.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0537.jpg,dataset\rose\0537.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0538.jpg,dataset\rose\0538.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0539.jpg,dataset\rose\0539.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0540.jpg,dataset\rose\0540.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0541.jpg,dataset\rose\0541.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0542.jpg,dataset\rose\0542.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0543.jpg,dataset\rose\0543.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0544.jpg,dataset\rose\0544.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0545.jpg,dataset\rose\0545.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0546.jpg,dataset\rose\0546.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0547.jpg,dataset\rose\0547.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0548.jpg,dataset\rose\0548.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0549.jpg,dataset\rose\0549.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0550.jpg,dataset\rose\0550.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0551.jpg,dataset\rose\0551.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0552.jpg,dataset\rose\0552.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0553.jpg,dataset\rose\0553.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0554.jpg,dataset\rose\0554.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0555.jpg,dataset\rose\0555.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0556.jpg,dataset\rose\0556.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0557.jpg,dataset\rose\0557.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0558.jpg,dataset\rose\0558.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0559.jpg,dataset\rose\0559.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0560.jpg,dataset\rose\0560.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0561.jpg,dataset\rose\0561.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0562.jpg,dataset\rose\0562.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0563.jpg,dataset\rose\0563.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0564.jpg,dataset\rose\0564.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0565.jpg,dataset\rose\0565.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0566.jpg,dataset\rose\0566.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0567.jpg,dataset\rose\0567.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0568.jpg,dataset\rose\0568.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0569.jpg,dataset\rose\0569.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0570.jpg,dataset\rose\0570.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0571.jpg,dataset\rose\0571.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0572.jpg,dataset\rose\0572.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0573.jpg,dataset\rose\0573.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0574.jpg,dataset\rose\0574.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0575.jpg,dataset\rose\0575.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0576.jpg,dataset\rose\0576.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0577.jpg,dataset\rose\0577.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0578.jpg,dataset\rose\0578.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0579.jpg,dataset\rose\0579.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0580.jpg,dataset\rose\0580.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0581.jpg,dataset\rose\0581.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0582.jpg,dataset\rose\0582.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0583.jpg,dataset\rose\0583.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0584.jpg,dataset\rose\0584.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0585.jpg,dataset\rose\0585.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0586.jpg,dataset\rose\0586.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0587.jpg,dataset\rose\0587.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0588.jpg,dataset\rose\0588.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0589.jpg,dataset\rose\0589.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0590.jpg,dataset\rose\0590.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0591.jpg,dataset\rose\0591.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0592.jpg,dataset\rose\0592.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0593.jpg,dataset\rose\0593.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0594.jpg,dataset\rose\0594.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0595.jpg,dataset\rose\0595.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0596.jpg,dataset\rose\0596.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0597.jpg,dataset\rose\0597.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0598.jpg,dataset\rose\0598.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0599.jpg,dataset\rose\0599.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0600.jpg,dataset\rose\0600.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0601.jpg,dataset\rose\0601.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0602.jpg,dataset\rose\0602.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0603.jpg,dataset\rose\0603.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0604.jpg,dataset\rose\0604.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0605.jpg,dataset\rose\0605.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0606.jpg,dataset\rose\0606.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0607.jpg,dataset\rose\0607.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0608.jpg,dataset\rose\0608.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0609.jpg,dataset\rose\0609.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0610.jpg,dataset\rose\0610.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0611.jpg,dataset\rose\0611.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0612.jpg,dataset\rose\0612.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0613.jpg,dataset\rose\0613.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0614.jpg,dataset\rose\0614.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0615.jpg,dataset\rose\0615.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0616.jpg,dataset\rose\0616.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0617.jpg,dataset\rose\0617.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0618.jpg,dataset\rose\0618.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0619.jpg,dataset\rose\0619.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0620.jpg,dataset\rose\0620.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0621.jpg,dataset\rose\0621.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0622.jpg,dataset\rose\0622.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0623.jpg,dataset\rose\0623.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0624.jpg,dataset\rose\0624.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0625.jpg,dataset\rose\0625.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0626.jpg,dataset\rose\0626.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0627.jpg,dataset\rose\0627.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0628.jpg,dataset\rose\0628.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0629.jpg,dataset\rose\0629.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0630.jpg,dataset\rose\0630.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0631.jpg,dataset\rose\0631.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0632.jpg,dataset\rose\0632.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0633.jpg,dataset\rose\0633.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0634.jpg,dataset\rose\0634.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0635.jpg,dataset\rose\0635.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0636.jpg,dataset\rose\0636.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0637.jpg,dataset\rose\0637.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0638.jpg,dataset\rose\0638.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0639.jpg,dataset\rose\0639.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0640.jpg,dataset\rose\0640.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0641.jpg,dataset\rose\0641.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0642.jpg,dataset\rose\0642.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0643.jpg,dataset\rose\0643.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0644.jpg,dataset\rose\0644.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0645.jpg,dataset\rose\0645.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0646.jpg,dataset\rose\0646.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0647.jpg,dataset\rose\0647.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0648.jpg,dataset\rose\0648.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0649.jpg,dataset\rose\0649.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0650.jpg,dataset\rose\0650.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0651.jpg,dataset\rose\0651.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0652.jpg,dataset\rose\0652.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0653.jpg,dataset\rose\0653.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0654.jpg,dataset\rose\0654.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0655.jpg,dataset\rose\0655.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0656.jpg,dataset\rose\0656.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0657.jpg,dataset\rose\0657.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0658.jpg,dataset\rose\0658.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0659.jpg,dataset\rose\0659.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0660.jpg,dataset\rose\0660.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0661.jpg,dataset\rose\0661.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0662.jpg,dataset\rose\0662.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0663.jpg,dataset\rose\0663.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0664.jpg,dataset\rose\0664.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0665.jpg,dataset\rose\0665.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0666.jpg,dataset\rose\0666.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0667.jpg,dataset\rose\0667.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0668.jpg,dataset\rose\0668.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0669.jpg,dataset\rose\0669.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0670.jpg,dataset\rose\0670.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0671.jpg,dataset\rose\0671.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0672.jpg,dataset\rose\0672.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0673.jpg,dataset\rose\0673.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0674.jpg,dataset\rose\0674.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0675.jpg,dataset\rose\0675.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0676.jpg,dataset\rose\0676.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0677.jpg,dataset\rose\0677.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0678.jpg,dataset\rose\0678.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0679.jpg,dataset\rose\0679.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0680.jpg,dataset\rose\0680.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0681.jpg,dataset\rose\0681.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0682.jpg,dataset\rose\0682.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0683.jpg,dataset\rose\0683.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0684.jpg,dataset\rose\0684.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0685.jpg,dataset\rose\0685.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0686.jpg,dataset\rose\0686.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0687.jpg,dataset\rose\0687.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0688.jpg,dataset\rose\0688.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0689.jpg,dataset\rose\0689.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0690.jpg,dataset\rose\0690.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0691.jpg,dataset\rose\0691.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0692.jpg,dataset\rose\0692.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0693.jpg,dataset\rose\0693.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0694.jpg,dataset\rose\0694.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0695.jpg,dataset\rose\0695.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0696.jpg,dataset\rose\0696.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0697.jpg,dataset\rose\0697.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0698.jpg,dataset\rose\0698.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0699.jpg,dataset\rose\0699.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0700.jpg,dataset\rose\0700.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0701.jpg,dataset\rose\0701.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0702.jpg,dataset\rose\0702.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0703.jpg,dataset\rose\0703.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0704.jpg,dataset\rose\0704.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0705.jpg,dataset\rose\0705.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0706.jpg,dataset\rose\0706.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0707.jpg,dataset\rose\0707.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0708.jpg,dataset\rose\0708.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0709.jpg,dataset\rose\0709.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0710.jpg,dataset\rose\0710.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0711.jpg,dataset\rose\0711.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0712.jpg,dataset\rose\0712.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0713.jpg,dataset\rose\0713.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0714.jpg,dataset\rose\0714.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0715.jpg,dataset\rose\0715.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0716.jpg,dataset\rose\0716.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0717.jpg,dataset\rose\0717.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0718.jpg,dataset\rose\0718.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0719.jpg,dataset\rose\0719.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0720.jpg,dataset\rose\0720.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0721.jpg,dataset\rose\0721.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0722.jpg,dataset\rose\0722.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0723.jpg,dataset\rose\0723.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0724.jpg,dataset\rose\0724.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0725.jpg,dataset\rose\0725.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0726.jpg,dataset\rose\0726.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0727.jpg,dataset\rose\0727.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0728.jpg,dataset\rose\0728.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0729.jpg,dataset\rose\0729.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0730.jpg,dataset\rose\0730.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0731.jpg,dataset\rose\0731.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0732.jpg,dataset\rose\0732.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0733.jpg,dataset\rose\0733.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0734.jpg,dataset\rose\0734.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0735.jpg,dataset\rose\0735.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0736.jpg,dataset\rose\0736.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0737.jpg,dataset\rose\0737.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0738.jpg,dataset\rose\0738.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0739.jpg,dataset\rose\0739.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0740.jpg,dataset\rose\0740.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0741.jpg,dataset\rose\0741.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0742.jpg,dataset\rose\0742.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0743.jpg,dataset\rose\0743.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0744.jpg,dataset\rose\0744.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0745.jpg,dataset\rose\0745.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0746.jpg,dataset\rose\0746.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0747.jpg,dataset\rose\0747.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0748.jpg,dataset\rose\0748.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0749.jpg,dataset\rose\0749.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0750.jpg,dataset\rose\0750.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0751.jpg,dataset\rose\0751.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0752.jpg,dataset\rose\0752.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0753.jpg,dataset\rose\0753.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0754.jpg,dataset\rose\0754.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0755.jpg,dataset\rose\0755.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0756.jpg,dataset\rose\0756.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0757.jpg,dataset\rose\0757.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0758.jpg,dataset\rose\0758.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0759.jpg,dataset\rose\0759.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0760.jpg,dataset\rose\0760.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0761.jpg,dataset\rose\0761.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0762.jpg,dataset\rose\0762.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0763.jpg,dataset\rose\0763.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0764.jpg,dataset\rose\0764.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0765.jpg,dataset\rose\0765.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0766.jpg,dataset\rose\0766.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0767.jpg,dataset\rose\0767.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0768.jpg,dataset\rose\0768.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0769.jpg,dataset\rose\0769.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0770.jpg,dataset\rose\0770.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0771.jpg,dataset\rose\0771.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0772.jpg,dataset\rose\0772.jpg,rose
C:\Users\PCmen\Desktop\Lab3Py\dataset\rose\0773.jpg,dataset\rose\0773.jpg,rose
